,KODE_KEL_DESA,KODE_KEC,KODE_KAB_KOTA,KODE_PROVINSI,NAMA_KEL_DESA,NAMA_KECAMATAN,NAMA_KAB_KOTA,NAMA_PROVINSI,Total_DPT
534,36.01.17.2001,36.01.17,36.01,36,Pandat,Mandalawangi,Pandeglang,Banten,5101.0
535,36.01.21.1009,36.01.21,36.01,36,Pandeglang,Pandeglang,Pandeglang,Banten,9432.0
536,36.03.12.2011,36.03.12,36.03,36,Pangadegan,Pasar Kemis,Tangerang,Banten,16812.0
537,36.73.03.1004,36.73.03,36.73,36,Pangampelan,Walantaka,Kota Serang,Banten,1595.0
538,36.03.11.2003,36.03.11,36.03,36,Pangarengan,Rajeg,Tangerang,Banten,2188.0
539,36.72.05.1004,36.72.05,36.72,36,Panggung Rawi,Jombang,Kota Cilegon,Banten,4925.0
540,36.73.06.1007,36.73.06,36.73,36,Panggungjati,Taktakan,Kota Serang,Banten,1661.0
541,36.03.13.2005,36.03.13,36.03,36,Pangkalan,Teluknaga,Tangerang,Banten,21297.0
542,36.03.02.2001,36.03.02,36.03,36,Pangkat,Jayanti,Tangerang,Banten,2376.0
543,36.01.33.2008,36.01.33,36.01,36,Paniis,Koroncong,Pandeglang,Banten,3374.0
544,36.01.17.2011,36.01.17,36.01,36,Panjangjaya,Mandalawangi,Pandeglang,Banten,3152.0
545,36.03.19.2008,36.03.19,36.03,36,Panongan,Panongan,Tangerang,Banten,4170.0
546,36.02.17.2011,36.02.17,36.02,36,Parage,Cikulur,Lebak,Banten,1895.0
547,36.03.27.2005,36.03.27,36.03,36,Parahu,Sukamulya,Tangerang,Banten,10990.0
548,36.01.30.2002,36.01.30,36.01,36,Pareang,Mekarjaya,Pandeglang,Banten,4974.0
549,36.01.17.2015,36.01.17,36.01,36,Pari,Mandalawangi,Pandeglang,Banten,5607.0
550,36.01.14.2009,36.01.14,36.01,36,Parigi,Saketi,Pandeglang,Banten,1057.0
551,36.74.03.1008,36.74.03,36.74,36,Parigi,Pondok Aren,Kota Tangerang Selatan,Banten,4060.0
552,36.74.03.1009,36.74.03,36.74,36,Parigi Baru,Pondok Aren,Kota Tangerang Selatan,Banten,2994.0
553,36.01.15.2006,36.01.15,36.01,36,Parumasan,Cipeucang,Pandeglang,Banten,1570.0
554,36.03.31.2006,36.03.31,36.03,36,Pasanggrahan,Solear,Tangerang,Banten,24023.0
555,36.03.12.2001,36.03.12,36.03,36,Pasar Kemis,Pasar Kemis,Tangerang,Banten,24826.0
556,36.03.07.2010,36.03.07,36.03,36,Pasilian,Kronjo,Tangerang,Banten,4398.0
557,36.03.07.2006,36.03.07,36.03,36,Pasir,Kronjo,Tangerang,Banten,4209.0
558,36.03.06.2001,36.03.06,36.03,36,Pasir Ampo,Kresek,Tangerang,Banten,937.0
559,36.03.04.2010,36.03.04,36.03,36,Pasir Barat,Jambe,Tangerang,Banten,4344.0
560,36.03.03.2002,36.03.03,36.03,36,Pasir Bolang,Tigaraksa,Tangerang,Banten,7958.0
561,36.03.18.2010,36.03.18,36.03,36,Pasir Gadung,Cikupa,Tangerang,Banten,5912.0
562,36.03.02.2009,36.03.02,36.03,36,Pasir Gintung,Jayanti,Tangerang,Banten,1398.0
563,36.03.18.2012,36.03.18,36.03,36,Pasir Jaya,Cikupa,Tangerang,Banten,6619.0
564,36.03.02.2004,36.03.02,36.03,36,Pasir Muncang,Jayanti,Tangerang,Banten,2548.0
565,36.03.03.2004,36.03.03,36.03,36,Pasir Nangka,Tigaraksa,Tangerang,Banten,20333.0
566,36.01.20.2014,36.01.20,36.01,36,Pasirawi,Banjar,Pandeglang,Banten,834.0
567,36.01.31.2008,36.01.31,36.01,36,Pasirdurung,Sindangresmi,Pandeglang,Banten,2434.0
568,36.01.15.2009,36.01.15,36.01,36,Pasireurih,Cipeucang,Pandeglang,Banten,4274.0
569,36.01.23.2002,36.01.23,36.01,36,Pasireurih,Cisata,Pandeglang,Banten,5654.0
570,36.02.17.2013,36.02.17,36.02,36,Pasirgintung,Cikulur,Lebak,Banten,2745.0
571,36.01.33.2010,36.01.33,36.01,36,Pasirjaksa,Koroncong,Pandeglang,Banten,2277.0
572,36.01.33.2011,36.01.33,36.01,36,Pasirkarag,Koroncong,Pandeglang,Banten,1999.0
573,36.01.15.2010,36.01.15,36.01,36,Pasirmae,Cipeucang,Pandeglang,Banten,2088.0
574,36.01.22.2002,36.01.22,36.01,36,Pasirpeuteuy,Cadasari,Pandeglang,Banten,1406.0
575,36.01.11.2001,36.01.11,36.01,36,Pasirsedang,Picung,Pandeglang,Banten,3790.0
576,36.01.31.2002,36.01.31,36.01,36,Pasirtenjo,Sindangresmi,Pandeglang,Banten,1111.0
577,36.73.03.1012,36.73.03,36.73,36,Pasuluhan,Walantaka,Kota Serang,Banten,1501.0
578,36.03.09.2001,36.03.09,36.03,36,Patramanggala,Kemiri,Tangerang,Banten,1667.0
579,36.03.06.2015,36.03.06,36.03,36,Patrasana,Kresek,Tangerang,Banten,2152.0
580,36.03.10.2004,36.03.10,36.03,36,Pekayon,Sukadiri,Tangerang,Banten,15864.0
581,36.03.03.2008,36.03.03,36.03,36,Pematang,Tigaraksa,Tangerang,Banten,14498.0
582,36.03.03.2005,36.03.03,36.03,36,Pete,Tigaraksa,Tangerang,Banten,15719.0
583,36.03.19.2003,36.03.19,36.03,36,Peusar,Panongan,Tangerang,Banten,2053.0
584,36.73.03.1014,36.73.03,36.73,36,Pipitan,Walantaka,Kota Serang,Banten,8462.0
585,36.74.05.1003,36.74.05,36.74,36,Pisangan,Ciputat Timur,Kota Tangerang Selatan,Banten,22468.0
586,36.03.16.2011,36.03.16,36.03,36,Pisangan Jaya,Sepatan,Tangerang,Banten,26147.0
587,36.74.03.1005,36.74.03,36.74,36,Pondok Aren,Pondok Aren,Kota Tangerang Selatan,Banten,23854.0
588,36.74.06.1003,36.74.06,36.74,36,Pondok Benda,Pamulang,Kota Tangerang Selatan,Banten,49554.0
589,36.74.03.1001,36.74.03,36.74,36,Pondok Betung,Pondok Aren,Kota Tangerang Selatan,Banten,15657.0
590,36.74.06.1005,36.74.06,36.74,36,Pondok Cabe Ilir,Pamulang,Kota Tangerang Selatan,Banten,28681.0
591,36.74.06.1004,36.74.06,36.74,36,Pondok Cabe Udik,Pamulang,Kota Tangerang Selatan,Banten,20890.0
592,36.74.02.1004,36.74.02,36.74,36,Pondok Jagung,Serpong Utara,Kota Tangerang Selatan,Banten,20897.0
593,36.74.02.1005,36.74.02,36.74,36,Pondok Jagung Timur,Serpong Utara,Kota Tangerang Selatan,Banten,17407.0
594,36.03.16.2008,36.03.16,36.03,36,Pondok Jaya,Sepatan,Tangerang,Banten,12373.0
595,36.74.03.1004,36.74.03,36.74,36,Pondok Jaya,Pondok Aren,Kota Tangerang Selatan,Banten,1478.0
596,36.74.03.1006,36.74.03,36.74,36,Pondok Kacang Barat,Pondok Aren,Kota Tangerang Selatan,Banten,8145.0
597,36.74.03.1007,36.74.03,36.74,36,Pondok Kacang Timur,Pondok Aren,Kota Tangerang Selatan,Banten,6480.0
598,36.74.03.1003,36.74.03,36.74,36,Pondok Karya,Pondok Aren,Kota Tangerang Selatan,Banten,6295.0
599,36.03.30.2007,36.03.30,36.03,36,Pondok Kelor,Sepatan Timur,Tangerang,Banten,7293.0
600,36.74.03.1002,36.74.03,36.74,36,Pondok Pucung,Pondok Aren,Kota Tangerang Selatan,Banten,5681.0
601,36.74.05.1002,36.74.05,36.74,36,Pondok Ranji,Ciputat Timur,Kota Tangerang Selatan,Banten,5897.0
602,36.72.07.1004,36.72.07,36.72,36,Purwakarta,Purwakarta,Kota Cilegon,Banten,9633.0
603,36.01.13.2011,36.01.13,36.01,36,Purwaraja,Menes,Pandeglang,Banten,6963.0
604,36.03.11.2001,36.03.11,36.03,36,Rajeg,Rajeg,Tangerang,Banten,20693.0
605,36.03.11.2002,36.03.11,36.03,36,Rajeg Mulya,Rajeg,Tangerang,Banten,10268.0
606,36.72.07.1001,36.72.07,36.72,36,Ramanuju,Purwakarta,Kota Cilegon,Banten,2567.0
607,36.01.13.2016,36.01.13,36.01,36,Ramaya,Menes,Pandeglang,Banten,1458.0
608,36.01.17.2009,36.01.17,36.01,36,Ramea,Mandalawangi,Pandeglang,Banten,5200.0
609,36.03.11.2012,36.03.11,36.03,36,Ranca Bango,Rajeg,Tangerang,Banten,9424.0
610,36.03.04.2007,36.03.04,36.03,36,Ranca Buaya,Jambe,Tangerang,Banten,2623.0
611,36.03.19.2001,36.03.19,36.03,36,Ranca Iyuh,Panongan,Tangerang,Banten,1414.0
612,36.03.19.2004,36.03.19,36.03,36,Ranca Kalapa,Panongan,Tangerang,Banten,2067.0
613,36.03.09.2005,36.03.09,36.03,36,Ranca Labuh,Kemiri,Tangerang,Banten,564.0
614,36.01.30.2004,36.01.30,36.01,36,Rancabugel,Mekarjaya,Pandeglang,Banten,1481.0
615,36.03.32.2003,36.03.32,36.03,36,Rancagede,Gunung Kaler,Tangerang,Banten,8605.0
616,36.03.20.2009,36.03.20,36.03,36,Rancagong,Legok,Tangerang,Banten,16893.0
617,36.03.06.2003,36.03.06,36.03,36,Rancailat,Kresek,Tangerang,Banten,1879.0
618,36.72.04.1006,36.72.04,36.72,36,Randakari,Ciwandan,Kota Cilegon,Banten,11236.0
619,36.03.14.2005,36.03.14,36.03,36,Ranga Rengas,Kosambi,Tangerang,Banten,977.0
620,36.72.06.1003,36.72.06,36.72,36,Rawa Arum,Gerogol,Kota Cilegon,Banten,16200.0
621,36.03.15.2004,36.03.15,36.03,36,Rawa Boni,Pakuhaji,Tangerang,Banten,10571.0
622,36.03.14.2006,36.03.14,36.03,36,Rawa Burung,Kosambi,Tangerang,Banten,6111.0
623,36.03.10.2003,36.03.10,36.03,36,Rawa Kidang,Sukadiri,Tangerang,Banten,8537.0
624,36.74.01.1003,36.74.01,36.74,36,Rawa Mekarjaya,Serpong,Kota Tangerang Selatan,Banten,13003.0
625,36.74.01.1002,36.74.01,36.74,36,Rawabuntu,Serpong,Kota Tangerang Selatan,Banten,20820.0
626,36.01.23.2001,36.01.23,36.01,36,Rawasari,Cisata,Pandeglang,Banten,2880.0
627,36.74.05.1005,36.74.05,36.74,36,Rempoa,Ciputat Timur,Kota Tangerang Selatan,Banten,6322.0
628,36.74.05.1006,36.74.05,36.74,36,Rengas,Ciputat Timur,Kota Tangerang Selatan,Banten,18788.0
629,36.03.06.2009,36.03.06,36.03,36,Renged,Kresek,Tangerang,Banten,748.0
630,36.01.18.2007,36.01.18,36.01,36,Rocek,Cimanuk,Pandeglang,Banten,2671.0
631,36.03.01.2014,36.03.01,36.03,36,Saga,Balaraja,Tangerang,Banten,33365.0
632,36.01.14.2011,36.01.14,36.01,36,Saketi,Saketi,Pandeglang,Banten,2194.0
633,36.03.14.2004,36.03.14,36.03,36,Salembaran Jati,Kosambi,Tangerang,Banten,228.0
634,36.03.14.1003,36.03.14,36.03,36,Salembaran Jaya,Kosambi,Tangerang,Banten,2855.0
635,36.72.08.1006,36.72.08,36.72,36,Samangraya,Citangkil,Kota Cilegon,Banten,6896.0
636,36.03.23.2006,36.03.23,36.03,36,Sampora,Cisauk,Tangerang,Banten,929.0
637,36.01.32.2008,36.01.32,36.01,36,Sanghiangdengdek,Pulosari,Pandeglang,Banten,3662.0
638,36.03.30.2004,36.03.30,36.03,36,Sangiang,Sepatan Timur,Tangerang,Banten,8746.0
639,36.01.19.2005,36.01.19,36.01,36,Saninten,Kaduhejo,Pandeglang,Banten,4431.0
640,36.03.16.2015,36.03.16,36.03,36,Sarakan,Sepatan,Tangerang,Banten,16953.0
641,36.01.34.1003,36.01.34,36.01,36,Saruni,Majasari,Pandeglang,Banten,14993.0
642,36.03.08.2005,36.03.08,36.03,36,Sasak,Mauk,Tangerang,Banten,5959.0
643,36.74.04.1001,36.74.04,36.74,36,Sawah Baru,Ciputat,Kota Tangerang Selatan,Banten,23472.0
644,36.74.04.1004,36.74.04,36.74,36,Sawah Lama,Ciputat,Kota Tangerang Selatan,Banten,15956.0
645,36.73.02.1008,36.73.02,36.73,36,Sawah Luhur,Kasemen,Kota Serang,Banten,2853.0
646,36.73.06.1002,36.73.06,36.73,36,Sayar,Taktakan,Kota Serang,Banten,0.0
647,36.01.18.2013,36.01.18,36.01,36,Sekong,Cimanuk,Pandeglang,Banten,931.0
648,36.03.05.2003,36.03.05,36.03,36,Selapajang,Cisoka,Tangerang,Banten,5287.0
649,36.03.01.2010,36.03.01,36.03,36,Sentul,Balaraja,Tangerang,Banten,9745.0
650,36.03.01.2016,36.03.01,36.03,36,Sentul Jaya,Balaraja,Tangerang,Banten,7125.0
651,36.73.06.1010,36.73.06,36.73,36,Sepang,Taktakan,Kota Serang,Banten,11958.0
652,36.03.16.1001,36.03.16,36.03,36,Sepatan,Sepatan,Tangerang,Banten,17687.0
653,36.73.01.1001,36.73.01,36.73,36,Serang,Serang,Kota Serang,Banten,7587.0
654,36.03.19.2005,36.03.19,36.03,36,Serdang Kulon,Panongan,Tangerang,Banten,11804.0
655,36.03.20.2003,36.03.20,36.03,36,Serdang Wetan,Legok,Tangerang,Banten,6789.0
656,36.74.01.1009,36.74.01,36.74,36,Serpong,Serpong,Kota Tangerang Selatan,Banten,13474.0
657,36.74.04.1002,36.74.04,36.74,36,Serua,Ciputat,Kota Tangerang Selatan,Banten,26234.0
658,36.74.04.1005,36.74.04,36.74,36,Serua Indah,Ciputat,Kota Tangerang Selatan,Banten,9237.0
659,36.01.33.2006,36.01.33,36.01,36,Setrajaya,Koroncong,Pandeglang,Banten,3479.0
660,36.74.07.1002,36.74.07,36.74,36,Setu,Setu,Kota Tangerang Selatan,Banten,9826.0
661,36.01.31.2007,36.01.31,36.01,36,Sindangresmi,Sindangresmi,Pandeglang,Banten,1991.0
662,36.03.32.2002,36.03.32,36.03,36,Sidoko,Gunung Kaler,Tangerang,Banten,8462.0
663,36.01.17.2006,36.01.17,36.01,36,Sinarjaya,Mandalawangi,Pandeglang,Banten,6789.0
664,36.03.29.2001,36.03.29,36.03,36,Sindang Jaya,Sindang Jaya,Tangerang,Banten,9691.0
665,36.03.29.2004,36.03.29,36.03,36,Sindangasih,Sindang Jaya,Tangerang,Banten,7883.0
666,36.01.14.2013,36.01.14,36.01,36,Sindanghayu,Saketi,Pandeglang,Banten,475.0
667,36.01.13.2012,36.01.13,36.01,36,Sindangkarya,Menes,Pandeglang,Banten,4871.0
668,36.03.29.2005,36.03.29,36.03,36,Sindangpanon,Sindang Jaya,Tangerang,Banten,15734.0
669,36.03.12.1005,36.03.12,36.03,36,Sindangsari,Pasar Kemis,Tangerang,Banten,40224.0
670,36.03.29.2006,36.03.29,36.03,36,Sindangsono,Sindang Jaya,Tangerang,Banten,2125.0
671,36.01.17.2007,36.01.17,36.01,36,Sirnagalih,Mandalawangi,Pandeglang,Banten,4240.0
672,36.03.22.2007,36.03.22,36.03,36,Situ Gadung,Pagedangan,Tangerang,Banten,1677.0
673,36.01.14.2004,36.01.14,36.01,36,Sodong,Saketi,Pandeglang,Banten,0.0
674,36.03.03.2012,36.03.03,36.03,36,Sodong,Tigaraksa,Tangerang,Banten,11912.0
675,36.03.31.2001,36.03.31,36.03,36,Solear,Solear,Tangerang,Banten,13758.0
676,36.03.12.2015,36.03.12,36.03,36,Suka Asih,Pasar Kemis,Tangerang,Banten,16621.0
677,36.03.17.1005,36.03.17,36.03,36,Sukabakti,Curug,Tangerang,Banten,17401.0
678,36.03.18.2011,36.03.18,36.03,36,Sukadamai,Cikupa,Tangerang,Banten,2723.0
679,36.02.17.2012,36.02.17,36.02,36,Sukadaya,Cikulur,Lebak,Banten,3714.0
680,36.03.10.2001,36.03.10,36.03,36,Sukadiri,Sukadiri,Tangerang,Banten,7326.0
681,36.02.17.2003,36.02.17,36.02,36,Sukaharja,Cikulur,Lebak,Banten,3160.0
682,36.03.29.2003,36.03.29,36.03,36,Sukaharja,Sindang Jaya,Tangerang,Banten,11867.0
683,36.01.33.2001,36.01.33,36.01,36,Sukajaya,Koroncong,Pandeglang,Banten,2231.0
684,36.73.04.1010,36.73.04,36.73,36,Sukajaya,Curug,Kota Serang,Banten,3830.0
685,36.73.04.1008,36.73.04,36.73,36,Sukalaksana,Curug,Kota Serang,Banten,2098.0
686,36.01.14.2014,36.01.14,36.01,36,Sukalangu,Saketi,Pandeglang,Banten,2687.0
687,36.01.13.2010,36.01.13,36.01,36,Sukamanah,Menes,Pandeglang,Banten,4493.0
688,36.01.19.2007,36.01.19,36.01,36,Sukamanah,Kaduhejo,Pandeglang,Banten,2652.0
689,36.03.04.2001,36.03.04,36.03,36,Sukamanah,Jambe,Tangerang,Banten,549.0
690,36.03.11.2007,36.03.11,36.03,36,Sukamanah,Rajeg,Tangerang,Banten,17730.0
691,36.03.12.2008,36.03.12,36.03,36,Sukamantri,Pasar Kemis,Tangerang,Banten,32662.0
692,36.01.30.2007,36.01.30,36.01,36,Sukamulya,Mekarjaya,Pandeglang,Banten,2169.0
693,36.03.18.1001,36.03.18,36.03,36,Sukamulya,Cikupa,Tangerang,Banten,9380.0
694,36.03.27.2002,36.03.27,36.03,36,Sukamulya,Sukamulya,Tangerang,Banten,8972.0
695,36.03.01.2013,36.03.01,36.03,36,Sukamurni,Balaraja,Tangerang,Banten,9092.0
696,36.03.18.2008,36.03.18,36.03,36,Sukanagara,Cikupa,Tangerang,Banten,2608.0
697,36.01.34.1001,36.01.34,36.01,36,Sukaratu,Majasari,Pandeglang,Banten,8611.0
698,36.01.08.2002,36.01.08,36.01,36,Sukasaba,Munjul,Pandeglang,Banten,427.0
699,36.01.19.2004,36.01.19,36.01,36,Sukasari,Kaduhejo,Pandeglang,Banten,3606.0
700,36.01.32.2003,36.01.32,36.01,36,Sukasari,Pulosari,Pandeglang,Banten,6285.0
701,36.03.11.2011,36.03.11,36.03,36,Sukasari,Rajeg,Tangerang,Banten,10581.0
702,36.03.05.2004,36.03.05,36.03,36,Sukatani,Cisoka,Tangerang,Banten,5835.0
703,36.03.11.1010,36.03.11,36.03,36,Sukatani,Rajeg,Tangerang,Banten,10396.0
704,36.03.15.2010,36.03.15,36.03,36,Sukawali,Pakuhaji,Tangerang,Banten,12020.0
705,36.73.01.1008,36.73.01,36.73,36,Sukawana,Serang,Kota Serang,Banten,2074.0
706,36.73.04.1007,36.73.04,36.73,36,Sukawana,Curug,Kota Serang,Banten,1563.0
707,36.72.05.1001,36.72.05,36.72,36,Sukmajaya,Jombang,Kota Cilegon,Banten,14798.0
708,36.03.02.2005,36.03.02,36.03,36,Sumur Bandung,Jayanti,Tangerang,Banten,3890.0
709,36.73.01.1003,36.73.01,36.73,36,Sumur Pecung,Serang,Kota Serang,Banten,5700.0
710,36.03.23.2005,36.03.23,36.03,36,Suradita,Cisauk,Tangerang,Banten,7392.0
711,36.03.15.2011,36.03.15,36.03,36,Surya Bahari,Pakuhaji,Tangerang,Banten,12273.0
712,36.03.04.2004,36.03.04,36.03,36,Taban,Jambe,Tangerang,Banten,8779.0
713,36.73.06.1001,36.73.06,36.73,36,Taktakan,Taktakan,Kota Serang,Banten,4066.0
714,36.03.18.2004,36.03.18,36.03,36,Talaga,Cikupa,Tangerang,Banten,2642.0
715,36.01.14.2005,36.01.14,36.01,36,Talagasari,Saketi,Pandeglang,Banten,3948.0
716,36.03.01.2005,36.03.01,36.03,36,Talagasari,Balaraja,Tangerang,Banten,9418.0
717,36.03.18.2005,36.03.18,36.03,36,Talagasari,Cikupa,Tangerang,Banten,4276.0
718,36.03.06.2011,36.03.06,36.03,36,Talok,Kresek,Tangerang,Banten,1030.0
719,36.72.08.1004,36.72.08,36.72,36,Taman Baru,Citangkil,Kota Cilegon,Banten,5841.0
720,36.73.06.1012,36.73.06,36.73,36,Taman Baru,Taktakan,Kota Serang,Banten,3880.0
721,36.02.17.2004,36.02.17,36.02,36,Tamanjaya,Cikulur,Lebak,Banten,2720.0
722,36.03.32.2007,36.03.32,36.03,36,Tamiang,Gunung Kaler,Tangerang,Banten,8255.0
723,36.01.22.2013,36.01.22,36.01,36,Tanagara,Cadasari,Pandeglang,Banten,0.0
724,36.03.30.2008,36.03.30,36.03,36,Tanah Merah,Sepatan Timur,Tangerang,Banten,8056.0
725,36.03.11.2008,36.03.11,36.03,36,Tanjakan,Rajeg,Tangerang,Banten,13214.0
726,36.03.11.2009,36.03.11,36.03,36,Tanjakan Mekar,Rajeg,Tangerang,Banten,9719.0
727,36.03.08.2009,36.03.08,36.03,36,Tanjung Anom,Mauk,Tangerang,Banten,9092.0
728,36.03.13.2012,36.03.13,36.03,36,Tanjung Burung,Teluknaga,Tangerang,Banten,0.0
729,36.03.13.2010,36.03.13,36.03,36,Tanjung Pasir,Teluknaga,Tangerang,Banten,1509.0
730,36.01.22.2006,36.01.22,36.01,36,Tapos,Cadasari,Pandeglang,Banten,0.0
731,36.03.03.2013,36.03.03,36.03,36,Tapos,Tigaraksa,Tangerang,Banten,6880.0
732,36.03.13.2011,36.03.13,36.03,36,Tegal Angus,Teluknaga,Tangerang,Banten,0.0
733,36.72.07.1005,36.72.07,36.72,36,Tegal Bunder,Purwakarta,Kota Cilegon,Banten,5111.0
734,36.03.08.2003,36.03.08,36.03,36,Tegal Kunir Kidul,Mauk,Tangerang,Banten,6710.0
735,36.03.08.2004,36.03.08,36.03,36,Tegal Kunir Lor,Mauk,Tangerang,Banten,9262.0
736,36.72.04.1002,36.72.04,36.72,36,Tegal Ratu,Ciwandan,Kota Cilegon,Banten,11068.0
737,36.01.33.2012,36.01.33,36.01,36,Tegalongok,Koroncong,Pandeglang,Banten,1313.0
738,36.03.03.2006,36.03.03,36.03,36,Tegalsari,Tigaraksa,Tangerang,Banten,5976.0
739,36.73.03.1013,36.73.03,36.73,36,Tegalsari,Walantaka,Kota Serang,Banten,3664.0
740,36.01.13.2002,36.01.13,36.01,36,Tegalwangi,Menes,Pandeglang,Banten,3784.0
741,36.03.13.2001,36.03.13,36.03,36,Teluknaga,Teluknaga,Tangerang,Banten,6320.0
742,36.73.05.1006,36.73.05,36.73,36,Tembong,Cipocok Jaya,Kota Serang,Banten,6687.0
743,36.73.03.1010,36.73.03,36.73,36,Teritih,Walantaka,Kota Serang,Banten,3962.0
744,36.73.01.1011,36.73.01,36.73,36,Terondol,Serang,Kota Serang,Banten,3801.0
745,36.73.02.1003,36.73.02,36.73,36,Terumbu,Kasemen,Kota Serang,Banten,1062.0
746,36.03.03.1001,36.03.03,36.03,36,Tigaraksa,Tigaraksa,Tangerang,Banten,15168.0
747,36.73.04.1002,36.73.04,36.73,36,Tinggar,Curug,Kota Serang,Banten,2588.0
748,36.03.04.2003,36.03.04,36.03,36,Tipar Raya,Jambe,Tangerang,Banten,4657.0
749,36.03.01.2009,36.03.01,36.03,36,Tobat,Balaraja,Tangerang,Banten,20316.0
750,36.73.06.1009,36.73.06,36.73,36,Umbul Tengah,Taktakan,Kota Serang,Banten,2810.0
751,36.73.01.1007,36.73.01,36.73,36,Unyur,Serang,Kota Serang,Banten,19142.0
752,36.73.03.1001,36.73.03,36.73,36,Walantaka,Walantaka,Kota Serang,Banten,3448.0
753,36.03.33.2004,36.03.33,36.03,36,Waliwis,Mekar Baru,Tangerang,Banten,5775.0
754,36.01.14.2008,36.01.14,36.01,36,Wanagiri,Saketi,Pandeglang,Banten,871.0
755,36.03.29.2002,36.03.29,36.03,36,Wanakerta,Sindang Jaya,Tangerang,Banten,5343.0
756,36.01.30.2003,36.01.30,36.01,36,Warasinga,Mekarjaya,Pandeglang,Banten,3542.0
757,36.72.08.1001,36.72.08,36.72,36,Warnasari,Citangkil,Kota Cilegon,Banten,15528.0
758,36.73.02.1004,36.73.02,36.73,36,Warung Jaud,Kasemen,Kota Serang,Banten,2353.0
759,36.72.04.1004,36.72.04,36.72,36,Gunung Sugih,Ciwandan,Kota Cilegon,Banten,7463.0
760,36.72.04.1005,36.72.04,36.72,36,Kepuh,Ciwandan,Kota Cilegon,Banten,11607.0
761,36.73.02.1007,36.73.02,36.73,36,Banten,Kasemen,Kota Serang,Banten,2092.0
762,36.04.25.2001,36.04.25,36.04,36,Kopo,Kopo,Serang,Banten,2667.0
763,36.04.25.2010,36.04.25,36.04,36,Mekarbaru,Kopo,Serang,Banten,3280.0
764,36.04.26.2003,36.04.26,36.04,36,Cemplang,Jawilan,Serang,Banten,10396.0
765,36.04.25.2003,36.04.25,36.04,36,Nanggung,Kopo,Serang,Banten,5802.0
766,36.04.26.2002,36.04.26,36.04,36,Bojot,Jawilan,Serang,Banten,5804.0
767,36.04.25.2002,36.04.25,36.04,36,Garut,Kopo,Serang,Banten,4954.0
768,36.04.24.2003,36.04.24,36.04,36,Wirana,Pamarayan,Serang,Banten,8825.0
769,36.04.20.2006,36.04.20,36.04,36,Bojong Menteng,Tunjung Teja,Serang,Banten,4916.0
770,36.04.25.2008,36.04.25,36.04,36,Rancasumur,Kopo,Serang,Banten,5893.0
771,36.04.24.2004,36.04.24,36.04,36,Keboncau,Pamarayan,Serang,Banten,6376.0
772,36.04.26.2004,36.04.26,36.04,36,Pagintungan,Jawilan,Serang,Banten,8497.0
773,36.04.20.2008,36.04.20,36.04,36,Bojong Pandan,Tunjung Teja,Serang,Banten,5020.0
774,36.04.20.2009,36.04.20,36.04,36,Pancaregang,Tunjung Teja,Serang,Banten,2461.0
775,36.04.24.2002,36.04.24,36.04,36,Damping,Pamarayan,Serang,Banten,7521.0
776,36.04.26.2005,36.04.26,36.04,36,Pasirbuyut,Jawilan,Serang,Banten,9727.0
777,36.04.20.2002,36.04.20,36.04,36,Sukasari,Tunjung Teja,Serang,Banten,8360.0
778,36.04.24.2005,36.04.24,36.04,36,Pudar,Pamarayan,Serang,Banten,2550.0
779,36.04.20.2003,36.04.20,36.04,36,Panunggulan,Tunjung Teja,Serang,Banten,6235.0
780,36.04.26.2001,36.04.26,36.04,36,Jawilan,Jawilan,Serang,Banten,6986.0
781,36.04.25.2004,36.04.25,36.04,36,Cidahu,Kopo,Serang,Banten,3778.0
782,36.04.20.2005,36.04.20,36.04,36,Kemuning,Tunjung Teja,Serang,Banten,1572.0
783,36.04.20.2001,36.04.20,36.04,36,Tanjung Teja,Tunjung Teja,Serang,Banten,3780.0
784,36.04.24.2007,36.04.24,36.04,36,Sangiang,Pamarayan,Serang,Banten,8646.0
785,36.04.24.2018,36.04.24,36.04,36,Pasir Kembang,Pamarayan,Serang,Banten,3214.0
786,36.04.26.2006,36.04.26,36.04,36,Majasari,Jawilan,Serang,Banten,9376.0
787,36.04.24.2001,36.04.24,36.04,36,Pamarayan,Pamarayan,Serang,Banten,7353.0
788,36.04.19.2008,36.04.19,36.04,36,Kadugenep,Petir,Serang,Banten,4974.0
789,36.04.19.2014,36.04.19,36.04,36,Kubang Jaya,Petir,Serang,Banten,2125.0
790,36.04.20.2007,36.04.20,36.04,36,Bojong Catang,Tunjung Teja,Serang,Banten,5430.0
791,36.04.20.2004,36.04.20,36.04,36,Malanggah,Tunjung Teja,Serang,Banten,8752.0
792,36.04.25.2005,36.04.25,36.04,36,Nyompok,Kopo,Serang,Banten,5294.0
793,36.04.26.2007,36.04.26,36.04,36,Parakan,Jawilan,Serang,Banten,7915.0
794,36.04.19.2005,36.04.19,36.04,36,Padasuka,Petir,Serang,Banten,3110.0
795,36.04.19.2009,36.04.19,36.04,36,Cirendeu,Petir,Serang,Banten,2793.0
796,36.04.27.2001,36.04.27,36.04,36,Ujungtebu,Ciomas,Serang,Banten,6036.0
797,36.04.24.2010,36.04.24,36.04,36,Pasirlimus,Pamarayan,Serang,Banten,6658.0
798,36.04.24.2006,36.04.24,36.04,36,Binong,Pamarayan,Serang,Banten,552.0
799,36.04.19.2013,36.04.19,36.04,36,Seuat Jaya,Petir,Serang,Banten,1522.0
