,KODE_KEL_DESA,KODE_KECAMATAN,KODE_KAB_KOTA,KODE_PROVINSI,Mayoritas,Minoritas,ISLAM,KRISTEN,KATOLIK,HINDU,BUDDHA,KONGHUCU,KEPERCAYAAN
31340,36.73.02.1006,36.73.02,36.73,36,6842.0,4.0,6842.0,0.0,0.0,0.0,4.0,0.0,0.0
31341,36.73.02.1009,36.73.02,36.73,36,7598.0,0.0,7598.0,0.0,0.0,0.0,0.0,0.0,0.0
31342,36.73.03.1001,36.73.03,36.73,36,3823.0,11.0,3823.0,8.0,0.0,0.0,3.0,0.0,0.0
31343,36.73.03.1008,36.73.03,36.73,36,6624.0,410.0,6624.0,313.0,92.0,0.0,5.0,0.0,0.0
31344,36.73.03.1009,36.73.03,36.73,36,6045.0,170.0,6045.0,143.0,14.0,0.0,13.0,0.0,0.0
31345,36.73.03.1010,36.73.03,36.73,36,11999.0,929.0,11999.0,796.0,83.0,28.0,22.0,0.0,0.0
31346,36.73.03.1012,36.73.03,36.73,36,4300.0,2.0,4300.0,1.0,1.0,0.0,0.0,0.0,0.0
31347,36.73.03.1014,36.73.03,36.73,36,11250.0,262.0,11250.0,188.0,71.0,0.0,3.0,0.0,0.0
31348,36.73.04.1001,36.73.04,36.73,36,4335.0,5.0,4335.0,4.0,1.0,0.0,0.0,0.0,0.0
31349,36.73.04.1002,36.73.04,36.73,36,5657.0,6.0,5657.0,0.0,6.0,0.0,0.0,0.0,0.0
31350,36.73.04.1003,36.73.04,36.73,36,7604.0,21.0,7604.0,15.0,6.0,0.0,0.0,0.0,0.0
31351,36.73.04.1005,36.73.04,36.73,36,8287.0,262.0,8287.0,223.0,31.0,0.0,8.0,0.0,0.0
31352,36.73.04.1006,36.73.04,36.73,36,5063.0,0.0,5063.0,0.0,0.0,0.0,0.0,0.0,0.0
31353,36.73.04.1009,36.73.04,36.73,36,4765.0,0.0,4765.0,0.0,0.0,0.0,0.0,0.0,0.0
31354,36.73.04.1010,36.73.04,36.73,36,4304.0,17.0,4304.0,17.0,0.0,0.0,0.0,0.0,0.0
31355,36.73.05.1007,36.73.05,36.73,36,7266.0,118.0,7266.0,62.0,32.0,9.0,15.0,0.0,0.0
31356,36.73.05.1003,36.73.05,36.73,36,12537.0,174.0,12537.0,133.0,30.0,4.0,7.0,0.0,0.0
31357,36.73.05.1004,36.73.05,36.73,36,13298.0,356.0,13298.0,253.0,64.0,3.0,36.0,0.0,0.0
31358,36.73.05.1006,36.73.05,36.73,36,7328.0,39.0,7328.0,20.0,0.0,0.0,19.0,0.0,0.0
31359,36.73.05.1008,36.73.05,36.73,36,7896.0,1.0,7896.0,1.0,0.0,0.0,0.0,0.0,0.0
31360,36.73.06.1001,36.73.06,36.73,36,8099.0,24.0,8099.0,15.0,5.0,1.0,3.0,0.0,0.0
31361,36.73.06.1002,36.73.06,36.73,36,6063.0,2.0,6063.0,1.0,0.0,0.0,1.0,0.0,0.0
31362,36.73.06.1003,36.73.06,36.73,36,4936.0,5.0,4936.0,4.0,1.0,0.0,0.0,0.0,0.0
31363,36.73.06.1005,36.73.06,36.73,36,3711.0,0.0,3711.0,0.0,0.0,0.0,0.0,0.0,0.0
31364,36.73.06.1007,36.73.06,36.73,36,7696.0,110.0,7696.0,69.0,38.0,1.0,2.0,0.0,0.0
31365,36.73.06.1008,36.73.06,36.73,36,18063.0,1159.0,18063.0,671.0,327.0,6.0,154.0,1.0,0.0
31366,36.73.06.1009,36.73.06,36.73,36,4735.0,6.0,4735.0,1.0,1.0,0.0,4.0,0.0,0.0
31367,36.74.04.1004,36.74.04,36.74,36,27922.0,1830.0,27922.0,1115.0,630.0,26.0,59.0,0.0,0.0
31368,36.73.06.1010,36.73.06,36.73,36,10233.0,78.0,10233.0,57.0,20.0,1.0,0.0,0.0,0.0
31369,36.73.06.1012,36.73.06,36.73,36,6658.0,430.0,6658.0,282.0,84.0,64.0,0.0,0.0,0.0
31370,36.74.01.1004,36.74.01,36.74,36,9133.0,1922.0,9133.0,868.0,869.0,12.0,172.0,1.0,0.0
31371,36.74.01.1005,36.74.01,36.74,36,7179.0,2013.0,7179.0,891.0,784.0,24.0,291.0,23.0,0.0
31372,36.74.01.1009,36.74.01,36.74,36,18416.0,1424.0,18416.0,695.0,357.0,12.0,356.0,4.0,0.0
31373,36.74.02.1001,36.74.02,36.74,36,10818.0,1894.0,10818.0,944.0,723.0,21.0,206.0,0.0,0.0
31374,36.74.02.1003,36.74.02,36.74,36,20852.0,4231.0,20852.0,2206.0,1446.0,91.0,486.0,2.0,0.0
31375,36.74.03.1002,36.74.03,36.74,36,22105.0,3291.0,22105.0,1998.0,1114.0,86.0,93.0,0.0,0.0
31376,36.74.03.1004,36.74.03,36.74,36,9147.0,964.0,9147.0,443.0,303.0,47.0,167.0,4.0,0.0
31377,36.74.03.1005,36.74.03,36.74,36,26699.0,1934.0,26699.0,1163.0,672.0,44.0,55.0,0.0,0.0
31378,36.74.03.1006,36.74.03,36.74,36,20072.0,1442.0,20072.0,944.0,437.0,22.0,39.0,0.0,0.0
31379,36.74.03.1007,36.74.03,36.74,36,32416.0,2587.0,32416.0,1624.0,736.0,92.0,134.0,0.0,1.0
31380,36.74.03.1009,36.74.03,36.74,36,10951.0,470.0,10951.0,258.0,132.0,13.0,67.0,0.0,0.0
31381,36.74.03.1010,36.74.03,36.74,36,32432.0,2714.0,32432.0,1634.0,931.0,80.0,68.0,1.0,0.0
31382,36.74.04.1001,36.74.04,36.74,36,24591.0,1704.0,24591.0,1062.0,555.0,64.0,23.0,0.0,0.0
31383,36.74.04.1002,36.74.04,36.74,36,33077.0,4415.0,33077.0,2976.0,1090.0,121.0,204.0,23.0,1.0
31384,36.74.04.1007,36.74.04,36.74,36,23545.0,1053.0,23545.0,660.0,238.0,14.0,128.0,13.0,0.0
31385,36.74.05.1001,36.74.05,36.74,36,23333.0,1400.0,23333.0,746.0,467.0,71.0,109.0,7.0,0.0
31386,36.74.05.1002,36.74.05,36.74,36,25816.0,1822.0,25816.0,1176.0,563.0,66.0,17.0,0.0,0.0
31387,36.74.05.1006,36.74.05,36.74,36,21395.0,1746.0,21395.0,934.0,682.0,84.0,46.0,0.0,0.0
31388,36.74.06.1004,36.74.06,36.74,36,17278.0,2216.0,17278.0,1274.0,483.0,57.0,177.0,225.0,0.0
31389,36.74.06.1005,36.74.06,36.74,36,32631.0,1148.0,32631.0,834.0,195.0,73.0,46.0,0.0,0.0
31390,36.74.06.1006,36.74.06,36.74,36,45649.0,2390.0,45649.0,1552.0,655.0,81.0,101.0,1.0,0.0
31391,36.74.06.1007,36.74.06,36.74,36,24126.0,1470.0,24126.0,917.0,396.0,44.0,107.0,6.0,0.0
31392,36.74.06.1008,36.74.06,36.74,36,26415.0,2535.0,26415.0,1487.0,767.0,103.0,161.0,17.0,0.0
31393,36.74.07.1003,36.74.07,36.74,36,7043.0,139.0,7043.0,80.0,49.0,1.0,9.0,0.0,0.0
31394,36.74.07.1004,36.74.07,36.74,36,19971.0,1586.0,19971.0,1073.0,412.0,30.0,66.0,1.0,4.0
